Host,Hop,Loss%,Snt,Last,Avg,Best,Wrst,StDev
locationhistory-pa.googleapis.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
locationhistory-pa.googleapis.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
locationhistory-pa.googleapis.com,20.0,0.0,10.0,20.64,22.84,20.45,27.22,2.14
jp-api.namesvr.dev,1.0,0.0,10.0,6.41,7.65,5.55,13.06,2.24
jp-api.namesvr.dev,2.0,0.0,10.0,3.99,6.59,3.79,15.16,3.31
jp-api.namesvr.dev,3.0,20.0,10.0,3.89,8.23,3.89,20.38,6.4
jp-api.namesvr.dev,4.0,0.0,10.0,17.94,21.82,16.35,43.25,8.58
jp-api.namesvr.dev,5.0,0.0,10.0,30.22,33.12,27.34,49.95,6.49
jp-api.namesvr.dev,6.0,0.0,10.0,144.31,37.93,22.5,144.31,37.52
jp-api.namesvr.dev,7.0,0.0,10.0,37.41,30.73,21.95,48.34,7.81
jp-api.namesvr.dev,8.0,0.0,10.0,58.72,27.42,21.21,58.72,11.73
api2-qpl.imgnxa.com,1.0,10.0,10.0,4.99,14.58,4.04,54.65,15.81
api2-qpl.imgnxa.com,2.0,0.0,10.0,6.1,6.47,3.07,14.9,3.92
api2-qpl.imgnxa.com,3.0,0.0,10.0,5.25,11.19,4.3,34.76,9.74
api2-qpl.imgnxa.com,4.0,0.0,10.0,22.57,23.57,15.56,72.79,17.52
api2-qpl.imgnxa.com,5.0,10.0,10.0,31.77,35.28,27.02,54.75,9.98
api2-qpl.imgnxa.com,6.0,0.0,10.0,39.79,31.82,26.77,39.79,4.2
api2-qpl.imgnxa.com,7.0,0.0,10.0,29.44,30.16,26.5,40.48,4.78
api2-qpl.imgnxa.com,8.0,0.0,10.0,34.18,28.36,21.36,41.4,6.56
api2-qpl.imgnxa.com,9.0,10.0,10.0,32.99,30.58,21.54,44.67,8.97
api2-qpl.imgnxa.com,10.0,0.0,10.0,66.42,31.32,22.02,66.42,13.18
www.facebook.com,1.0,0.0,10.0,2.35,8.54,2.35,31.37,8.56
www.facebook.com,2.0,0.0,10.0,2.42,4.12,2.05,7.89,1.95
www.facebook.com,3.0,0.0,10.0,2.26,4.8,2.22,10.55,3.22
www.facebook.com,4.0,0.0,10.0,14.59,20.59,13.43,35.73,8.4
www.facebook.com,5.0,0.0,10.0,16.44,33.53,13.93,181.14,51.97
www.facebook.com,6.0,0.0,10.0,17.14,32.99,17.14,82.3,20.18
www.facebook.com,7.0,0.0,10.0,25.56,22.52,16.84,36.13,7.37
www.facebook.com,8.0,0.0,10.0,17.55,23.43,16.9,38.06,6.56
www.facebook.com,9.0,0.0,10.0,17.89,25.2,17.57,35.24,6.79
www.facebook.com,10.0,0.0,10.0,17.67,20.39,17.3,30.1,3.85
qris.otomatis.vip,1.0,0.0,10.0,3.78,19.56,3.78,133.2,40.02
qris.otomatis.vip,2.0,0.0,10.0,3.04,12.8,3.04,42.7,13.87
qris.otomatis.vip,3.0,0.0,10.0,4.88,8.96,3.74,18.02,5.18
qris.otomatis.vip,4.0,0.0,10.0,14.5,21.64,14.5,30.24,5.36
qris.otomatis.vip,5.0,0.0,10.0,25.62,36.77,25.62,54.45,8.26
qris.otomatis.vip,6.0,10.0,10.0,26.0,30.87,26.0,35.66,3.13
qris.otomatis.vip,7.0,30.0,10.0,49.49,35.57,27.75,49.49,7.17
qris.otomatis.vip,8.0,0.0,10.0,21.77,36.64,21.77,74.94,18.38
qris.otomatis.vip,9.0,20.0,10.0,30.72,31.08,22.46,65.26,14.47
qris.otomatis.vip,10.0,10.0,10.0,25.77,29.1,22.05,60.74,11.99
encrypted-tbn0.gstatic.com,1.0,20.0,10.0,5.56,6.63,2.44,12.98,3.27
encrypted-tbn0.gstatic.com,2.0,10.0,10.0,4.72,7.29,2.21,27.69,8.02
encrypted-tbn0.gstatic.com,3.0,10.0,10.0,6.67,6.64,2.06,23.04,6.53
encrypted-tbn0.gstatic.com,4.0,0.0,10.0,30.64,31.77,25.52,43.91,5.98
encrypted-tbn0.gstatic.com,5.0,0.0,10.0,49.18,31.05,20.1,60.04,13.73
encrypted-tbn0.gstatic.com,6.0,0.0,10.0,41.85,30.5,22.69,52.97,9.78
encrypted-tbn0.gstatic.com,7.0,0.0,10.0,21.14,26.86,21.08,39.54,6.76
encrypted-tbn0.gstatic.com,8.0,10.0,10.0,23.35,24.92,22.21,29.65,2.55
encrypted-tbn0.gstatic.com,9.0,0.0,10.0,24.17,24.85,20.39,34.15,4.67
encrypted-tbn0.gstatic.com,10.0,0.0,10.0,22.33,23.58,20.6,34.49,4.33
encrypted-tbn0.gstatic.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
encrypted-tbn0.gstatic.com,20.0,0.0,10.0,20.68,31.73,20.42,110.24,27.71
media.tenor.com,1.0,0.0,10.0,13.17,7.93,3.36,15.46,4.77
media.tenor.com,2.0,0.0,10.0,8.47,11.16,1.73,38.78,12.77
media.tenor.com,3.0,0.0,10.0,175.09,28.83,3.33,175.09,53.31
media.tenor.com,4.0,0.0,10.0,149.04,51.8,24.86,149.04,44.62
media.tenor.com,5.0,0.0,10.0,97.7,30.28,19.43,97.7,24.09
media.tenor.com,6.0,0.0,10.0,47.31,32.14,19.96,55.1,11.97
media.tenor.com,7.0,0.0,10.0,26.21,24.17,20.92,35.03,4.18
media.tenor.com,8.0,10.0,10.0,220.05,50.87,19.95,220.05,64.14
media.tenor.com,9.0,0.0,10.0,170.69,41.13,21.21,170.69,46.11
media.tenor.com,10.0,0.0,10.0,120.68,34.93,19.31,120.68,31.63
media.tenor.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
media.tenor.com,20.0,0.0,10.0,38.69,44.14,19.91,139.27,38.02
fonts.googleapis.com,1.0,0.0,10.0,39.03,122.52,3.96,607.67,219.21
fonts.googleapis.com,2.0,0.0,10.0,27.19,125.15,4.0,510.07,183.63
fonts.googleapis.com,3.0,0.0,10.0,26.7,108.76,5.67,409.54,151.84
fonts.googleapis.com,4.0,0.0,10.0,35.08,92.48,16.36,326.45,122.57
fonts.googleapis.com,5.0,0.0,10.0,32.89,89.67,28.25,308.57,96.97
fonts.googleapis.com,6.0,0.0,10.0,25.06,64.73,23.16,255.88,73.42
fonts.googleapis.com,7.0,0.0,10.0,24.92,48.4,23.06,209.97,57.3
fonts.googleapis.com,8.0,10.0,10.0,24.23,44.93,24.23,163.44,45.14
fonts.googleapis.com,9.0,10.0,10.0,34.41,43.11,21.79,115.32,30.72
fonts.googleapis.com,10.0,10.0,10.0,33.58,40.58,22.3,83.84,21.25
fonts.googleapis.com,11.0,10.0,10.0,23.77,42.56,23.77,102.87,26.36
fonts.googleapis.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,20.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
fonts.googleapis.com,21.0,0.0,10.0,24.0,89.3,22.98,582.88,173.82
play.google.com,1.0,0.0,10.0,634.46,292.28,5.12,634.46,237.55
play.google.com,2.0,0.0,10.0,584.35,283.99,5.02,584.35,224.74
play.google.com,3.0,0.0,10.0,535.3,405.07,12.18,1404.12,401.05
play.google.com,4.0,0.0,10.0,524.93,396.8,31.71,1353.54,374.99
play.google.com,5.0,50.0,10.0,473.93,552.29,293.12,1302.58,425.27
play.google.com,6.0,0.0,10.0,422.94,322.44,21.51,1251.96,348.19
play.google.com,7.0,0.0,10.0,574.33,352.12,142.04,1201.09,322.93
play.google.com,8.0,0.0,10.0,524.27,307.1,76.85,1151.36,323.8
play.google.com,9.0,0.0,10.0,474.46,275.94,46.98,1101.08,314.91
play.google.com,10.0,0.0,10.0,424.41,247.07,30.38,1050.22,309.76
play.google.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
play.google.com,20.0,0.0,10.0,196.0,367.8,30.61,679.77,255.37
qph.cf2.quoracdn.net,1.0,0.0,10.0,8.47,21.44,5.02,101.39,28.94
qph.cf2.quoracdn.net,2.0,0.0,10.0,2.56,9.7,2.56,33.77,9.71
qph.cf2.quoracdn.net,3.0,10.0,10.0,10.19,11.65,3.81,31.43,8.56
qph.cf2.quoracdn.net,4.0,0.0,10.0,18.66,20.98,17.93,27.01,3.24
qph.cf2.quoracdn.net,5.0,0.0,10.0,42.23,47.23,29.63,100.3,21.14
qph.cf2.quoracdn.net,6.0,50.0,10.0,26.72,48.8,26.72,108.4,34.08
qph.cf2.quoracdn.net,7.0,10.0,10.0,25.9,48.39,23.06,165.41,47.05
qph.cf2.quoracdn.net,8.0,10.0,10.0,28.38,47.1,24.85,177.65,49.35
cdn.sitestatic.net,1.0,0.0,10.0,11.76,96.53,4.45,404.97,123.16
cdn.sitestatic.net,2.0,0.0,10.0,586.44,280.44,13.79,1005.28,356.2
cdn.sitestatic.net,3.0,0.0,10.0,464.92,237.84,4.15,893.55,313.31
cdn.sitestatic.net,4.0,0.0,10.0,351.49,307.18,18.8,768.54,268.42
cdn.sitestatic.net,5.0,0.0,10.0,245.16,306.51,34.02,810.35,274.24
cdn.sitestatic.net,6.0,50.0,10.0,384.19,223.9,48.1,384.19,157.97
cdn.sitestatic.net,7.0,0.0,10.0,335.13,244.15,30.49,545.49,150.13
cdn.sitestatic.net,8.0,10.0,10.0,298.1,189.19,27.59,424.44,126.5
connect.facebook.net,1.0,0.0,10.0,204.63,342.8,28.53,869.88,274.82
connect.facebook.net,2.0,0.0,10.0,107.27,272.87,4.96,769.72,248.5
connect.facebook.net,3.0,0.0,10.0,7.93,272.68,7.93,670.87,231.0
connect.facebook.net,4.0,10.0,10.0,124.27,228.5,23.78,603.21,179.61
connect.facebook.net,5.0,10.0,10.0,29.71,190.03,29.71,640.79,188.68
connect.facebook.net,6.0,10.0,10.0,69.46,216.55,24.32,676.48,211.33
connect.facebook.net,7.0,10.0,10.0,40.27,160.96,35.08,575.86,180.36
connect.facebook.net,8.0,10.0,10.0,151.6,324.56,27.36,1177.92,367.79
connect.facebook.net,9.0,10.0,10.0,51.56,244.05,25.28,1080.18,354.47
connect.facebook.net,10.0,10.0,10.0,91.75,325.75,20.03,984.34,346.13
gifdb.com,1.0,0.0,10.0,168.63,227.27,8.14,588.14,221.96
gifdb.com,2.0,0.0,10.0,101.47,255.35,4.22,609.27,226.76
gifdb.com,3.0,0.0,10.0,29.73,205.79,15.97,537.16,203.33
gifdb.com,4.0,0.0,10.0,334.96,277.03,17.37,626.99,200.73
gifdb.com,5.0,0.0,10.0,288.76,291.58,136.2,526.83,117.78
gifdb.com,6.0,0.0,10.0,218.6,221.98,73.2,427.14,109.9
gifdb.com,7.0,0.0,10.0,154.08,191.89,75.36,326.67,77.31
gifdb.com,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
gifdb.com,14.0,0.0,10.0,323.39,210.38,30.47,663.58,183.98
i.imgur.com,1.0,0.0,10.0,3.84,124.38,3.84,435.94,146.22
i.imgur.com,2.0,0.0,10.0,4.89,82.75,4.89,336.67,108.37
i.imgur.com,3.0,0.0,10.0,7.9,52.91,4.15,235.94,81.85
i.imgur.com,4.0,0.0,10.0,17.2,140.28,16.28,577.34,182.37
i.imgur.com,5.0,0.0,10.0,194.99,149.68,27.93,490.42,142.76
i.imgur.com,6.0,0.0,10.0,99.63,117.44,29.53,403.79,117.16
i.imgur.com,7.0,0.0,10.0,30.03,208.03,27.99,845.38,289.44
i.imgur.com,8.0,0.0,10.0,386.87,454.52,197.17,985.55,288.11
i.imgur.com,9.0,0.0,10.0,287.34,402.58,194.75,885.88,250.18
i.imgur.com,10.0,0.0,10.0,488.08,380.63,189.29,784.86,211.35
i.ibb.co,1.0,10.0,10.0,7.47,169.02,5.52,662.63,252.48
i.ibb.co,2.0,10.0,10.0,7.88,150.53,4.66,578.18,216.65
i.ibb.co,3.0,10.0,10.0,4.19,110.06,4.19,494.76,187.73
i.ibb.co,4.0,0.0,10.0,15.94,96.26,15.78,444.46,152.17
i.ibb.co,5.0,0.0,10.0,72.39,92.79,28.61,360.39,111.73
i.ibb.co,6.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
i.ibb.co,7.0,10.0,10.0,24.25,62.64,23.75,192.79,53.47
i.ibb.co,8.0,20.0,10.0,193.26,291.94,192.93,658.89,161.32
i.ibb.co,9.0,10.0,10.0,188.19,363.51,188.19,994.18,324.87
i.ibb.co,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
i.ibb.co,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
i.ibb.co,12.0,20.0,10.0,188.44,317.98,188.44,742.84,215.96
api.livechatinc.com,1.0,0.0,10.0,338.27,237.97,34.49,592.22,237.92
api.livechatinc.com,2.0,0.0,10.0,176.37,258.21,3.06,582.72,183.39
api.livechatinc.com,3.0,0.0,10.0,10.16,195.8,10.08,582.44,192.47
api.livechatinc.com,4.0,0.0,10.0,646.74,181.87,16.68,646.74,219.12
api.livechatinc.com,5.0,0.0,10.0,479.55,194.52,22.18,479.55,139.07
api.livechatinc.com,6.0,0.0,10.0,312.75,139.24,18.23,312.75,119.84
imgur.com,1.0,10.0,10.0,127.43,129.1,11.87,606.54,186.97
imgur.com,2.0,0.0,10.0,38.61,73.55,3.6,515.98,156.88
imgur.com,3.0,0.0,10.0,615.73,177.11,4.34,615.73,240.89
imgur.com,4.0,0.0,10.0,515.7,149.76,15.19,515.7,194.2
imgur.com,5.0,0.0,10.0,596.98,178.0,27.17,596.98,185.87
imgur.com,6.0,10.0,10.0,496.97,124.35,30.18,496.97,148.54
imgur.com,7.0,10.0,10.0,396.17,80.62,30.67,396.17,118.68
imgur.com,8.0,10.0,10.0,295.47,377.24,190.11,928.37,230.48
imgur.com,9.0,0.0,10.0,194.77,470.15,193.48,1018.25,333.06
imgur.com,10.0,10.0,10.0,787.55,505.99,187.41,917.19,303.39
ap.stape.info,1.0,0.0,10.0,527.64,368.89,28.46,854.9,290.62
ap.stape.info,2.0,0.0,10.0,403.74,280.58,7.8,729.35,255.59
ap.stape.info,3.0,0.0,10.0,283.14,238.98,7.43,603.09,180.51
ap.stape.info,4.0,0.0,10.0,172.55,169.09,17.02,477.31,135.24
ap.stape.info,5.0,10.0,10.0,61.62,155.37,35.05,352.77,107.29
ap.stape.info,6.0,20.0,10.0,113.69,259.92,54.78,1018.6,313.78
ap.stape.info,7.0,0.0,10.0,24.32,244.27,24.32,895.64,298.03
ap.stape.info,8.0,0.0,10.0,558.29,275.47,21.87,769.04,321.32
iframe15.otomatis.vip,1.0,0.0,10.0,63.37,168.77,8.3,427.59,151.21
iframe15.otomatis.vip,2.0,0.0,10.0,639.48,246.96,20.95,668.41,237.31
iframe15.otomatis.vip,3.0,0.0,10.0,543.44,276.26,11.47,637.73,224.59
iframe15.otomatis.vip,4.0,0.0,10.0,693.4,227.94,17.19,693.4,249.88
iframe15.otomatis.vip,5.0,0.0,10.0,592.98,265.2,34.59,592.98,185.0
iframe15.otomatis.vip,6.0,0.0,10.0,492.38,240.27,136.54,492.38,110.88
iframe15.otomatis.vip,7.0,10.0,10.0,391.92,157.93,55.58,391.92,109.58
iframe15.otomatis.vip,8.0,0.0,10.0,329.58,203.06,22.5,670.18,253.33
iframe15.otomatis.vip,9.0,0.0,10.0,230.93,310.32,76.41,635.2,199.01
iframe15.otomatis.vip,10.0,0.0,10.0,132.93,231.5,41.23,536.1,182.59
anestesi.fk.ugm.ac.id,1.0,0.0,10.0,411.6,58.67,3.63,411.6,125.28
anestesi.fk.ugm.ac.id,2.0,0.0,10.0,941.83,112.27,4.52,941.83,292.79
anestesi.fk.ugm.ac.id,3.0,0.0,10.0,831.67,172.52,4.45,831.67,341.68
anestesi.fk.ugm.ac.id,4.0,0.0,10.0,734.76,209.17,15.72,1057.45,372.88
anestesi.fk.ugm.ac.id,5.0,0.0,10.0,637.21,191.6,25.56,946.13,324.86
anestesi.fk.ugm.ac.id,6.0,0.0,10.0,529.27,250.02,25.99,1494.85,463.28
anestesi.fk.ugm.ac.id,7.0,0.0,10.0,424.24,228.86,31.95,1382.94,425.62
anestesi.fk.ugm.ac.id,8.0,0.0,10.0,315.9,225.36,31.52,1272.52,379.0
anestesi.fk.ugm.ac.id,9.0,0.0,10.0,204.83,170.25,31.79,1161.79,352.61
pict-r1.ipradio.co.id,1.0,0.0,10.0,31.37,149.11,9.12,565.95,166.94
pict-r1.ipradio.co.id,2.0,0.0,10.0,645.47,196.48,4.48,645.47,227.18
pict-r1.ipradio.co.id,3.0,0.0,10.0,611.9,184.27,4.02,611.9,203.21
pict-r1.ipradio.co.id,4.0,0.0,10.0,580.14,175.27,19.42,580.14,186.43
pict-r1.ipradio.co.id,5.0,0.0,10.0,532.65,207.85,30.96,532.65,160.02
pict-r1.ipradio.co.id,6.0,0.0,10.0,486.07,169.78,30.98,486.07,151.1
pict-r1.ipradio.co.id,7.0,0.0,10.0,437.91,190.87,30.28,437.91,119.91
pict-r1.ipradio.co.id,8.0,0.0,10.0,677.29,513.62,189.7,934.07,262.35
pict-r1.ipradio.co.id,9.0,70.0,10.0,344.31,259.24,204.61,344.31,74.66
pict-r1.ipradio.co.id,10.0,0.0,10.0,580.15,434.19,220.6,838.52,240.03
pict-r1.ipradio.co.id,11.0,50.0,10.0,532.18,514.02,271.59,687.1,171.45
pict-r1.ipradio.co.id,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
pict-r1.ipradio.co.id,13.0,30.0,10.0,436.16,612.11,326.35,979.32,244.19
pict-r1.ipradio.co.id,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
pict-r1.ipradio.co.id,15.0,0.0,10.0,352.47,494.41,291.03,883.83,243.09
pict-r1.ipradio.co.id,16.0,0.0,10.0,305.04,544.85,287.91,994.82,269.3
pict-r1.ipradio.co.id,17.0,10.0,10.0,947.17,537.61,287.77,947.17,259.68
pict-r1.ipradio.co.id,18.0,10.0,10.0,899.32,549.16,287.47,899.32,213.66
pict-r1.ipradio.co.id,19.0,10.0,10.0,851.44,508.64,290.62,851.44,204.74
pict-r1.ipradio.co.id,20.0,10.0,10.0,804.29,613.62,296.94,1204.38,270.89
pict-r1.ipradio.co.id,21.0,10.0,10.0,755.74,1166.5,294.77,3553.06,1170.03
www.googletagmanager.com,1.0,0.0,10.0,13.45,89.76,7.68,262.28,114.15
www.googletagmanager.com,2.0,0.0,10.0,8.07,132.46,3.37,577.38,180.88
www.googletagmanager.com,3.0,0.0,10.0,4.07,104.77,3.84,478.58,147.5
www.googletagmanager.com,4.0,10.0,10.0,28.3,146.66,27.87,402.55,145.95
www.googletagmanager.com,5.0,50.0,10.0,23.01,157.16,23.01,373.81,168.76
www.googletagmanager.com,6.0,0.0,10.0,33.85,135.05,27.36,323.32,106.85
www.googletagmanager.com,7.0,20.0,10.0,21.34,113.55,21.34,273.16,99.68
www.googletagmanager.com,8.0,0.0,10.0,21.8,102.59,21.8,222.46,81.99
www.googletagmanager.com,9.0,0.0,10.0,21.36,105.42,21.36,198.48,67.24
www.googletagmanager.com,10.0,0.0,10.0,26.65,73.53,26.65,162.06,44.64
www.googletagmanager.com,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
www.googletagmanager.com,20.0,10.0,10.0,26.7,136.12,21.22,328.31,134.63
datacenter.dssdi.ugm.ac.id,1.0,0.0,10.0,18.48,18.99,2.55,60.2,20.22
datacenter.dssdi.ugm.ac.id,2.0,0.0,10.0,7.92,17.61,2.59,73.56,26.35
datacenter.dssdi.ugm.ac.id,3.0,0.0,10.0,11.62,18.42,3.03,82.4,23.98
datacenter.dssdi.ugm.ac.id,4.0,0.0,10.0,16.25,23.16,14.79,30.71,6.42
datacenter.dssdi.ugm.ac.id,5.0,0.0,10.0,158.92,61.34,24.26,190.39,61.54
datacenter.dssdi.ugm.ac.id,6.0,0.0,10.0,48.25,40.04,23.19,90.65,20.72
datacenter.dssdi.ugm.ac.id,7.0,0.0,10.0,52.33,63.77,30.59,242.45,67.31
datacenter.dssdi.ugm.ac.id,8.0,10.0,10.0,31.62,68.2,30.56,131.1,43.0
datacenter.dssdi.ugm.ac.id,9.0,0.0,10.0,32.92,35.53,29.74,45.49,5.7
clients2.google.com,1.0,0.0,10.0,5.18,11.11,4.53,26.89,7.64
clients2.google.com,2.0,0.0,10.0,14.97,7.97,3.57,17.46,4.7
clients2.google.com,3.0,0.0,10.0,5.7,5.94,4.08,8.25,1.75
clients2.google.com,4.0,0.0,10.0,55.28,27.21,15.51,55.28,13.2
clients2.google.com,5.0,0.0,10.0,34.42,37.75,28.15,63.59,11.01
clients2.google.com,6.0,90.0,10.0,36.6,36.6,36.6,36.6,0.0
clients2.google.com,7.0,0.0,10.0,26.76,29.92,24.14,52.43,8.44
clients2.google.com,8.0,0.0,10.0,25.45,29.39,21.73,53.05,9.42
clients2.google.com,9.0,0.0,10.0,22.24,27.29,22.24,39.28,6.38
clients2.google.com,10.0,0.0,10.0,57.15,39.87,21.5,78.13,20.64
clients2.google.com,11.0,0.0,10.0,25.49,28.51,22.23,42.71,6.59
clients2.google.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,20.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,21.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,22.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
clients2.google.com,23.0,0.0,10.0,69.75,36.0,20.71,69.75,17.93
mtalk.google.com,1.0,0.0,10.0,11.87,10.69,5.28,21.34,6.26
mtalk.google.com,2.0,0.0,10.0,5.84,6.7,2.96,11.47,3.04
mtalk.google.com,3.0,0.0,10.0,10.27,18.39,4.26,74.94,21.7
mtalk.google.com,4.0,0.0,10.0,27.3,22.92,15.48,49.29,10.2
mtalk.google.com,5.0,0.0,10.0,31.28,47.33,31.28,110.79,23.84
mtalk.google.com,6.0,10.0,10.0,59.58,36.21,23.25,59.58,13.1
mtalk.google.com,7.0,0.0,10.0,22.09,47.79,22.09,146.93,40.38
mtalk.google.com,8.0,0.0,10.0,29.51,35.47,23.42,99.25,22.95
mtalk.google.com,9.0,0.0,10.0,27.41,37.07,25.38,53.26,11.52
mtalk.google.com,10.0,10.0,10.0,26.18,29.72,23.35,43.68,6.93
mtalk.google.com,11.0,10.0,10.0,23.61,34.0,22.98,71.76,16.91
mtalk.google.com,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,13.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,14.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,15.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,16.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,17.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,18.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,19.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,20.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
mtalk.google.com,21.0,0.0,10.0,22.99,26.49,22.99,37.36,4.41
www.google-analytics.com,1.0,0.0,10.0,20.68,9.23,2.96,27.87,8.28
www.google-analytics.com,2.0,0.0,10.0,3.57,8.42,2.99,23.17,6.18
www.google-analytics.com,3.0,0.0,10.0,7.67,14.53,3.7,44.45,12.94
www.google-analytics.com,4.0,0.0,10.0,30.7,39.12,28.98,106.64,23.88
